mac_fill,age_score,flood_pressure
1.5,0.15,0.0
1.5,0.151,0.0
1.5,0.152,0.0
1.5,0.154,0.0
1.5,0.155,0.0
1.5,0.157,0.0
1.5,0.158,0.0
1.5,0.16,0.0
1.5,0.162,0.0
1.5,0.163,0.0
1.5,0.165,0.0
1.5,0.167,0.0
1.5,0.169,0.0
1.5,0.17,0.0
1.5,0.172,0.0
1.5,0.174,0.0
1.5,0.176,0.0
1.5,0.178,0.0
1.5,0.179,0.0
1.5,0.184,0.0
1.5,0.185,0.0
1.5,0.186,0.0
1.5,0.188,0.0
1.5,0.19,0.0
1.5,0.192,0.0
1.5,0.194,0.0
1.5,0.195,0.0
1.5,0.197,0.0
1.5,0.199,0.0
1.5,0.201,0.0
1.5,0.202,0.0
1.5,0.204,0.0
1.5,0.209,0.0
1.5,0.211,0.0
1.5,0.213,0.0
1.5,0.215,0.0
1.5,0.216,0.0
1.5,0.218,0.0
1.5,0.22,0.0
1.5,0.222,0.0
1.6,0.21,0.062
1.6,0.21,0.0
1.6,0.212,0.0
1.6,0.213,0.0
1.6,0.215,0.0
1.6,0.217,0.0
1.6,0.218,0.0
1.6,0.22,0.0
1.6,0.222,0.0
1.6,0.223,0.0
1.7,0.202,0.059
1.7,0.203,0.0
1.7,0.205,0.0
1.7,0.206,0.0
1.7,0.208,0.0
1.7,0.208,0.0
1.7,0.21,0.0
1.7,0.211,0.0
1.7,0.213,0.0
1.7,0.215,0.0
1.7,0.19,0.0
1.7,0.191,0.0
1.7,0.193,0.0
1.7,0.195,0.0
1.7,0.197,0.0
1.7,0.197,0.0
1.7,0.199,0.0
1.7,0.201,0.0
1.7,0.203,0.0
1.7,0.205,0.0
1.7,0.152,0.0
1.7,0.154,0.0
1.7,0.155,0.0
1.7,0.156,0.0
1.7,0.158,0.0
1.7,0.162,0.0
1.7,0.164,0.0
1.7,0.165,0.0
1.7,0.167,0.0
1.7,0.168,0.0
1.7,0.169,0.0
1.7,0.17,0.0
1.7,0.172,0.0
1.7,0.173,0.0
1.7,0.175,0.0
1.7,0.176,0.0
1.7,0.178,0.0
1.7,0.18,0.0
1.7,0.182,0.0
1.8,0.149,0.056
1.8,0.151,0.0
1.8,0.153,0.0
1.8,0.154,0.0
1.8,0.156,0.0
1.8,0.156,0.0
1.8,0.158,0.0
1.8,0.16,0.0
1.8,0.162,0.0
1.8,0.164,0.0
1.8,0.159,0.0
1.8,0.161,0.0
1.8,0.162,0.0
1.8,0.167,0.0
1.8,0.169,0.0
1.8,0.17,0.0
1.8,0.172,0.0
1.8,0.173,0.0
1.8,0.175,0.0
1.8,0.176,0.0
1.8,0.178,0.0
1.8,0.18,0.0
1.8,0.182,0.0
1.8,0.184,0.0
1.8,0.186,0.0
1.8,0.187,0.0
1.8,0.189,0.0
1.8,0.191,0.0
1.8,0.193,0.0
1.8,0.14,0.0
1.8,0.142,0.0
1.8,0.147,0.0
1.8,0.148,0.0
1.8,0.149,0.0
1.8,0.15,0.0
1.8,0.152,0.0
1.8,0.154,0.0
1.8,0.155,0.0
1.8,0.157,0.0
1.8,0.107,0.0
1.8,0.108,0.0
1.8,0.109,0.0
1.8,0.11,0.0
1.8,0.111,0.0
1.8,0.111,0.0
1.8,0.113,0.0
1.8,0.114,0.0
1.8,0.116,0.0
1.8,0.065,0.0
1.8,0.067,0.0
1.8,0.069,0.0
1.8,0.07,0.0
1.8,0.072,0.0
1.8,0.071,0.0
1.8,0.071,0.0
1.8,0.073,0.0
1.8,0.075,0.0
1.8,0.076,0.0
1.8,0.076,0.0
1.8,0.077,0.0
1.8,0.079,0.0
1.8,0.08,0.0
1.8,0.082,0.0
1.8,0.083,0.0
1.8,0.085,0.0
1.8,0.087,0.0
1.8,0.089,0.0
1.8,0.091,0.0
1.8,0.081,0.0
1.8,0.082,0.0
1.8,0.084,0.0
1.8,0.086,0.0
1.8,0.088,0.0
1.8,0.089,0.0
1.8,0.091,0.0
1.8,0.092,0.0
1.8,0.094,0.0
1.8,0.096,0.0
1.8,0.098,0.0
1.8,0.1,0.0
1.8,0.101,0.0
1.8,0.104,0.0
1.8,0.105,0.0
1.8,0.107,0.0
1.8,0.109,0.0
1.8,0.111,0.0
1.8,0.116,0.0
1.8,0.106,0.0
1.8,0.109,0.0
1.8,0.11,0.0
1.8,0.112,0.0
1.8,0.114,0.0
1.8,0.114,0.0
1.8,0.115,0.0
1.8,0.117,0.0
1.8,0.118,0.0
1.8,0.12,0.0
1.8,0.121,0.0
1.8,0.123,0.0
1.8,0.125,0.0
1.8,0.128,0.0
1.8,0.129,0.0
1.8,0.131,0.0
1.8,0.133,0.0
1.8,0.135,0.0
1.8,0.137,0.0
