mac_fill,flood_p,avg_age
1.500,0.000,0.109
1.500,0.000,0.112
1.500,0.000,0.118
1.400,0.000,0.058
1.400,0.000,0.063
1.400,0.000,0.066
1.400,0.000,0.070
1.400,0.000,0.074
1.400,0.000,0.080
1.400,0.000,0.085
1.400,0.000,0.108
1.400,0.000,0.107
1.400,0.000,0.112
1.400,0.000,0.119
1.400,0.000,0.125
1.400,0.000,0.132
1.400,0.000,0.137
1.400,0.000,0.142
1.500,0.067,0.138
1.500,0.000,0.142
1.500,0.000,0.148
1.500,0.000,0.153
1.500,0.000,0.157
1.500,0.000,0.163
1.500,0.000,0.168
1.500,0.000,0.173
1.500,0.000,0.179
1.600,0.062,0.173
1.600,0.000,0.179
1.600,0.000,0.183
1.600,0.000,0.189
1.600,0.000,0.194
1.600,0.000,0.217
1.600,0.000,0.221
1.600,0.000,0.226
1.600,0.000,0.231
1.600,0.000,0.238
1.600,0.000,0.205
1.600,0.000,0.207
1.600,0.000,0.211
1.500,0.000,0.166
1.500,0.000,0.169
1.500,0.000,0.168
1.400,0.000,0.110
1.400,0.000,0.114
1.400,0.000,0.117
1.400,0.000,0.121
1.400,0.000,0.124
1.400,0.000,0.129
1.400,0.000,0.131
1.400,0.000,0.136
1.300,0.000,0.072
1.300,0.000,0.074
1.300,0.000,0.094
1.300,0.000,0.088
1.300,0.000,0.091
1.300,0.000,0.092
1.300,0.000,0.094
1.300,0.000,0.097
1.300,0.000,0.099
1.300,0.000,0.101
1.300,0.000,0.104
1.300,0.000,0.108
1.200,0.000,0.035
1.200,0.000,0.032
1.200,0.000,0.035
1.200,0.000,0.035
1.200,0.000,0.037
1.200,0.000,0.037
1.200,0.000,0.040
1.200,0.000,0.040
1.200,0.000,0.043
1.200,0.000,0.043
1.200,0.000,0.046
1.200,0.000,0.050
1.200,0.000,0.054
1.200,0.000,0.057
1.200,0.000,0.062
1.200,0.000,0.068
1.200,0.000,0.074
1.200,0.000,0.076
1.200,0.000,0.082
1.200,0.000,0.085
1.200,0.000,0.090
1.200,0.000,0.089
1.300,0.077,0.087
1.300,0.000,0.092
1.300,0.000,0.097
1.300,0.000,0.104
1.300,0.000,0.108
1.300,0.000,0.106
1.300,0.000,0.110
1.300,0.000,0.117
1.300,0.000,0.120
1.300,0.000,0.144
1.300,0.000,0.140
1.300,0.000,0.146
1.300,0.000,0.154
1.300,0.000,0.158
1.200,0.000,0.092
1.200,0.000,0.096
1.200,0.000,0.097
1.200,0.000,0.104
1.200,0.000,0.107
1.200,0.000,0.113
1.200,0.000,0.113
1.200,0.000,0.115
1.200,0.000,0.121
1.200,0.000,0.124
1.200,0.000,0.129
1.200,0.000,0.132
1.200,0.000,0.136
1.200,0.000,0.140
1.300,0.077,0.135
1.300,0.000,0.139
1.300,0.000,0.159
1.300,0.000,0.162
1.300,0.000,0.163
1.300,0.000,0.164
1.300,0.000,0.174
1.300,0.000,0.177
1.300,0.000,0.182
1.300,0.000,0.187
1.300,0.000,0.149
1.300,0.000,0.146
1.300,0.000,0.153
1.300,0.000,0.159
1.300,0.000,0.165
1.300,0.000,0.164
1.300,0.000,0.171
1.300,0.000,0.177
1.300,0.000,0.183
1.100,0.000,0.042
1.100,0.000,0.038
1.100,0.000,0.041
1.100,0.000,0.044
1.100,0.000,0.056
1.100,0.000,0.061
1.100,0.000,0.064
1.100,0.000,0.064
1.100,0.000,0.068
1.100,0.000,0.076
1.100,0.000,0.077
1.100,0.000,0.082
1.100,0.000,0.086
1.100,0.000,0.091
1.100,0.000,0.094
1.100,0.000,0.097
1.100,0.000,0.102
1.100,0.000,0.106
1.100,0.000,0.111
1.100,0.000,0.115
1.200,0.083,0.067
1.200,0.000,0.069
1.200,0.000,0.072
1.200,0.000,0.075
1.200,0.000,0.078
1.200,0.000,0.097
1.200,0.000,0.086
1.200,0.000,0.089
1.200,0.000,0.094
1.300,0.077,0.091
1.300,0.000,0.096
1.300,0.000,0.101
1.300,0.000,0.106
1.300,0.000,0.112
1.300,0.000,0.109
1.300,0.000,0.114
1.300,0.000,0.120
1.300,0.000,0.122
1.300,0.000,0.127
1.300,0.000,0.088
1.300,0.000,0.094
1.300,0.000,0.099
1.300,0.000,0.104
1.300,0.000,0.109
1.300,0.000,0.108
1.200,0.000,0.039
1.200,0.000,0.043
1.200,0.000,0.054
1.200,0.000,0.031
1.200,0.000,0.036
1.200,0.000,0.039
1.200,0.000,0.043
1.200,0.000,0.047
1.200,0.000,0.043
1.200,0.000,0.047
1.200,0.000,0.051
1.200,0.000,0.056
1.200,0.000,0.058
1.200,0.000,0.062
1.200,0.000,0.067
1.200,0.000,0.071
1.200,0.000,0.075
1.200,0.000,0.079
1.200,0.000,0.083
1.200,0.000,0.087
1.200,0.000,0.092
1.200,0.000,0.097
1.200,0.000,0.117
1.500,0.067,0.088
1.500,0.000,0.093
1.500,0.000,0.098
1.500,0.000,0.104
1.500,0.000,0.102
1.500,0.000,0.108
1.500,0.000,0.112
1.500,0.000,0.117
1.500,0.000,0.121
1.500,0.000,0.126
1.500,0.000,0.131
1.500,0.000,0.131
1.500,0.000,0.138
1.500,0.000,0.144
1.500,0.000,0.151
1.500,0.000,0.158
1.500,0.000,0.164
1.500,0.000,0.171
1.500,0.000,0.178
1.400,0.000,0.137
1.400,0.000,0.141
1.400,0.000,0.146
1.400,0.000,0.152
1.400,0.000,0.157
1.400,0.000,0.164
1.400,0.000,0.170
1.400,0.000,0.176
1.400,0.000,0.181
1.400,0.000,0.186
1.400,0.000,0.107
1.400,0.000,0.110
1.400,0.000,0.114
1.400,0.000,0.136
1.400,0.000,0.130
1.400,0.000,0.135
1.400,0.000,0.139
1.400,0.000,0.144
1.300,0.000,0.086
1.300,0.000,0.054
1.300,0.000,0.058
1.300,0.000,0.063
1.300,0.000,0.068
1.300,0.000,0.073
1.300,0.000,0.070
1.300,0.000,0.076
1.300,0.000,0.081
1.300,0.000,0.086
1.400,0.071,0.101
1.400,0.000,0.098
1.400,0.000,0.104
1.400,0.000,0.107
1.400,0.000,0.112
1.400,0.000,0.118
1.400,0.000,0.123
1.400,0.000,0.127
1.400,0.000,0.132
1.400,0.000,0.137
1.400,0.000,0.108
1.400,0.000,0.113
1.400,0.000,0.113
1.400,0.000,0.118
1.400,0.000,0.124
1.400,0.000,0.121
1.400,0.000,0.126
1.400,0.000,0.131
1.400,0.000,0.136
1.400,0.000,0.135
1.400,0.000,0.141
1.300,0.000,0.082
1.300,0.000,0.092
1.300,0.000,0.097
1.300,0.000,0.096
1.300,0.000,0.101
1.300,0.000,0.106
1.300,0.000,0.112
1.300,0.000,0.117
1.400,0.071,0.066
1.400,0.000,0.067
1.400,0.000,0.071
1.400,0.000,0.073
1.400,0.000,0.077
1.400,0.000,0.080
1.400,0.000,0.085
1.400,0.000,0.089
1.400,0.000,0.094
1.400,0.000,0.099
1.400,0.000,0.104
1.400,0.000,0.108
1.400,0.000,0.113
1.400,0.000,0.118
1.400,0.000,0.123
1.400,0.000,0.145
1.400,0.000,0.151
1.400,0.000,0.151
1.400,0.000,0.157
1.500,0.067,0.150
1.500,0.000,0.156
1.500,0.000,0.161
1.500,0.000,0.169
1.500,0.000,0.176
1.400,0.000,0.108
1.400,0.000,0.112
1.400,0.000,0.116
1.400,0.000,0.121
1.400,0.000,0.127
1.500,0.067,0.120
1.500,0.000,0.127
1.500,0.000,0.131
1.500,0.000,0.138
1.500,0.000,0.142
1.500,0.000,0.143
1.500,0.000,0.151
1.500,0.000,0.159
1.500,0.000,0.183
1.500,0.000,0.136
1.500,0.000,0.144
1.500,0.000,0.153
1.500,0.000,0.162
1.500,0.000,0.171
1.500,0.000,0.172
1.500,0.000,0.181
1.500,0.000,0.192
1.500,0.000,0.201
1.400,0.000,0.151
1.500,0.067,0.150
1.500,0.000,0.157
1.500,0.000,0.164
1.500,0.000,0.172
1.500,0.000,0.180
1.500,0.000,0.188
1.500,0.000,0.196
1.500,0.000,0.204
1.500,0.000,0.213
1.500,0.000,0.160
1.500,0.000,0.166
1.500,0.000,0.173
1.500,0.000,0.181
1.500,0.000,0.189
1.500,0.000,0.190
1.500,0.000,0.198
1.500,0.000,0.207
1.500,0.000,0.213
1.500,0.000,0.222
1.500,0.000,0.221
1.500,0.000,0.229
1.500,0.000,0.233
1.500,0.000,0.240
1.500,0.000,0.247
1.500,0.000,0.253
1.500,0.000,0.260
1.500,0.000,0.270
1.500,0.000,0.276
1.500,0.000,0.283
1.500,0.000,0.291
1.500,0.000,0.299
1.500,0.000,0.323
1.500,0.000,0.324
1.400,0.000,0.284
1.400,0.000,0.292
1.400,0.000,0.298
1.400,0.000,0.305
1.400,0.000,0.312
1.400,0.000,0.239
1.400,0.000,0.246
1.400,0.000,0.252
1.400,0.000,0.258
1.200,0.000,0.136
1.200,0.000,0.133
1.200,0.000,0.138
1.200,0.000,0.142
1.100,0.000,0.068
1.100,0.000,0.071
1.100,0.000,0.074
1.100,0.000,0.077
1.100,0.000,0.082
1.100,0.000,0.086
1.100,0.000,0.108
1.100,0.000,0.106
1.100,0.000,0.112
1.100,0.000,0.115
1.100,0.000,0.120
1.200,0.083,0.113
1.200,0.000,0.113
1.200,0.000,0.118
1.200,0.000,0.124
1.200,0.000,0.129
1.200,0.000,0.126
1.100,0.000,0.062
1.100,0.000,0.058
1.100,0.000,0.059
1.100,0.000,0.064
1.200,0.083,0.062
1.200,0.000,0.068
1.200,0.000,0.074
1.200,0.000,0.079
1.200,0.000,0.085
1.200,0.000,0.083
1.200,0.000,0.089
1.200,0.000,0.094
1.200,0.000,0.117
1.200,0.000,0.114
1.300,0.077,0.110
1.300,0.000,0.117
1.300,0.000,0.120
1.300,0.000,0.130
1.300,0.000,0.133
1.300,0.000,0.140
1.300,0.000,0.147
1.300,0.000,0.155
1.300,0.000,0.163
1.400,0.071,0.156
1.400,0.000,0.164
1.400,0.000,0.170
1.400,0.000,0.179
1.400,0.000,0.184
1.400,0.000,0.192
1.400,0.000,0.199
1.400,0.000,0.207
1.400,0.000,0.213
1.400,0.000,0.238
1.400,0.000,0.244
1.400,0.000,0.249
1.400,0.000,0.255
1.400,0.000,0.263
1.300,0.000,0.214
1.300,0.000,0.222
1.300,0.000,0.224
1.300,0.000,0.232
1.300,0.000,0.237
1.300,0.000,0.199
1.300,0.000,0.203
1.300,0.000,0.206
1.300,0.000,0.223
1.200,0.000,0.164
1.200,0.000,0.164
1.200,0.000,0.168
1.200,0.000,0.175
1.200,0.000,0.179
1.200,0.000,0.186
1.200,0.000,0.190
1.200,0.000,0.194
1.200,0.000,0.200
1.200,0.000,0.204
1.100,0.000,0.139
1.100,0.000,0.142
1.100,0.000,0.147
1.100,0.000,0.151
1.100,0.000,0.158
1.100,0.000,0.161
1.100,0.000,0.165
1.100,0.000,0.170
1.100,0.000,0.188
1.100,0.000,0.191
1.100,0.000,0.197
1.100,0.000,0.200
1.100,0.000,0.206
1.100,0.000,0.206
1.100,0.000,0.214
1.100,0.000,0.215
1.100,0.000,0.223
1.100,0.000,0.224
1.000,0.000,0.157
0.900,0.000,0.056
0.900,0.000,0.063
0.900,0.000,0.059
0.900,0.000,0.063
0.900,0.000,0.063
1.000,0.100,0.060
1.000,0.000,0.060
1.000,0.000,0.063
1.000,0.000,0.065
1.000,0.000,0.067
1.000,0.000,0.067
1.000,0.000,0.072
1.000,0.000,0.075
1.000,0.000,0.075
1.000,0.000,0.078
1.100,0.091,0.073
1.100,0.000,0.076
1.100,0.000,0.076
1.100,0.000,0.079
1.100,0.000,0.080
1.100,0.000,0.082
1.100,0.000,0.082
1.100,0.000,0.085
1.100,0.000,0.088
1.200,0.083,0.085
1.200,0.000,0.086
1.200,0.000,0.090
1.200,0.000,0.092
1.200,0.000,0.096
1.100,0.000,0.015
1.100,0.000,0.018
1.100,0.000,0.018
1.100,0.000,0.030
1.100,0.000,0.035
1.300,0.154,0.036
1.300,0.000,0.042
1.300,0.000,0.046
1.300,0.000,0.053
1.300,0.000,0.056
1.300,0.000,0.053
1.300,0.000,0.061
1.300,0.000,0.068
1.300,0.000,0.072
1.300,0.000,0.059
1.300,0.000,0.064
1.300,0.000,0.070
1.300,0.000,0.077
1.300,0.000,0.083
1.300,0.000,0.083
1.300,0.000,0.090
1.300,0.000,0.099
1.300,0.000,0.103
1.300,0.000,0.109
1.300,0.000,0.132
1.300,0.000,0.130
1.300,0.000,0.136
1.300,0.000,0.142
1.300,0.000,0.149
1.300,0.000,0.155
1.300,0.000,0.162
1.300,0.000,0.168
1.300,0.000,0.174
1.500,0.133,0.156
1.500,0.000,0.167
1.500,0.000,0.174
1.500,0.000,0.182
1.500,0.000,0.190
1.500,0.000,0.187
1.500,0.000,0.191
1.500,0.000,0.200
1.500,0.000,0.208
1.500,0.000,0.216
1.500,0.000,0.162
1.500,0.000,0.169
1.500,0.000,0.193
1.500,0.000,0.201
1.500,0.000,0.209
1.500,0.000,0.207
1.500,0.000,0.213
1.500,0.000,0.221
1.500,0.000,0.229
1.500,0.000,0.238
1.500,0.000,0.246
1.500,0.000,0.253
1.500,0.000,0.260
1.500,0.000,0.267
1.500,0.000,0.272
1.500,0.000,0.280
1.400,0.000,0.237
1.400,0.000,0.248
1.400,0.000,0.254
1.500,0.067,0.244
1.500,0.000,0.248
1.500,0.000,0.256
1.500,0.000,0.263
1.500,0.000,0.271
1.400,0.000,0.236
1.400,0.000,0.244
1.300,0.000,0.195
1.300,0.000,0.203
1.300,0.000,0.210
1.300,0.000,0.173
1.300,0.000,0.179
1.300,0.000,0.186
1.300,0.000,0.192
1.200,0.000,0.132
1.200,0.000,0.135
1.200,0.000,0.140
1.200,0.000,0.147
1.200,0.000,0.151
1.300,0.077,0.146
1.300,0.000,0.150
1.300,0.000,0.156
1.300,0.000,0.160
1.300,0.000,0.167
1.300,0.000,0.171
1.300,0.000,0.177
1.300,0.000,0.197
1.300,0.000,0.195
1.300,0.000,0.201
1.300,0.000,0.205
1.300,0.000,0.211
1.300,0.000,0.215
1.300,0.000,0.223
1.200,0.000,0.164
1.200,0.000,0.169
1.200,0.000,0.174
1.200,0.000,0.178
1.200,0.000,0.185
1.400,0.143,0.094
1.400,0.000,0.055
1.400,0.000,0.056
1.400,0.000,0.061
1.400,0.000,0.067
1.400,0.000,0.059
1.400,0.000,0.063
1.400,0.000,0.066
1.400,0.000,0.073
1.400,0.000,0.073
1.400,0.000,0.092
1.400,0.000,0.092
1.400,0.000,0.083
1.400,0.000,0.090
1.400,0.000,0.090
1.400,0.000,0.098
1.400,0.000,0.100
1.400,0.000,0.107
1.400,0.000,0.112
1.400,0.000,0.121
1.400,0.000,0.118
1.400,0.000,0.126
1.400,0.000,0.126
1.400,0.000,0.135
1.400,0.000,0.135
1.300,0.000,0.076
1.300,0.000,0.077
1.300,0.000,0.083
1.300,0.000,0.085
1.400,0.071,0.085
1.400,0.000,0.087
1.400,0.000,0.090
1.400,0.000,0.113
1.400,0.000,0.117
1.500,0.067,0.064
1.500,0.000,0.062
1.500,0.000,0.070
1.500,0.000,0.076
1.500,0.000,0.083
1.500,0.000,0.061
1.500,0.000,0.071
1.500,0.000,0.073
1.500,0.000,0.082
1.500,0.000,0.089
1.500,0.000,0.088
1.500,0.000,0.094
1.500,0.000,0.103
1.500,0.000,0.112
1.600,0.062,0.112
1.600,0.000,0.119
1.600,0.000,0.128
1.600,0.000,0.135
1.600,0.000,0.145
1.600,0.000,0.164
1.600,0.000,0.173
1.600,0.000,0.180
1.600,0.000,0.181
1.600,0.000,0.193
1.600,0.000,0.201
1.600,0.000,0.208
1.600,0.000,0.218
1.600,0.000,0.225
1.600,0.000,0.230
1.600,0.000,0.238
1.600,0.000,0.247
1.600,0.000,0.256
1.600,0.000,0.264
1.500,0.000,0.191
1.500,0.000,0.198
1.500,0.000,0.207
1.500,0.000,0.210
1.500,0.000,0.219
1.500,0.000,0.232
1.500,0.000,0.242
1.500,0.000,0.250
1.500,0.000,0.257
1.500,0.000,0.262
1.500,0.000,0.218
1.500,0.000,0.223
1.500,0.000,0.231
1.500,0.000,0.237
1.500,0.000,0.244
1.500,0.000,0.241
1.500,0.000,0.250
1.500,0.000,0.257
1.500,0.000,0.263
1.500,0.000,0.272
1.500,0.000,0.279
1.500,0.000,0.288
1.500,0.000,0.294
1.500,0.000,0.313
1.300,0.000,0.215
1.300,0.000,0.223
1.300,0.000,0.228
1.300,0.000,0.235
1.300,0.000,0.240
1.400,0.071,0.231
1.300,0.000,0.178
1.300,0.000,0.179
1.300,0.000,0.187
1.300,0.000,0.190
1.200,0.000,0.129
1.200,0.000,0.135
1.200,0.000,0.138
1.200,0.000,0.142
1.300,0.077,0.067
1.300,0.000,0.072
1.300,0.000,0.092
1.300,0.000,0.099
1.300,0.000,0.105
1.300,0.000,0.105
1.300,0.000,0.112
1.300,0.000,0.118
1.300,0.000,0.124
1.300,0.000,0.131
1.300,0.000,0.128
1.300,0.000,0.132
1.300,0.000,0.140
1.300,0.000,0.147
1.300,0.000,0.155
1.300,0.000,0.163
1.300,0.000,0.171
1.300,0.000,0.181
1.300,0.000,0.189
1.300,0.000,0.196
1.300,0.000,0.201
1.300,0.000,0.211
1.300,0.000,0.214
1.300,0.000,0.238
1.300,0.000,0.246
1.300,0.000,0.254
1.300,0.000,0.262
1.300,0.000,0.269
1.300,0.000,0.277
1.300,0.000,0.285
1.300,0.000,0.292
1.300,0.000,0.303
1.300,0.000,0.301
1.200,0.000,0.251
1.100,0.000,0.188
1.100,0.000,0.194
1.100,0.000,0.209
1.100,0.000,0.215
1.200,0.083,0.207
1.200,0.000,0.214
1.200,0.000,0.221
1.200,0.000,0.228
1.200,0.000,0.235
1.200,0.000,0.231
1.200,0.000,0.240
1.200,0.000,0.247
1.200,0.000,0.254
1.200,0.000,0.256
1.200,0.000,0.124
1.200,0.000,0.131
1.200,0.000,0.133
1.200,0.000,0.140
1.200,0.000,0.144
1.200,0.000,0.144
1.200,0.000,0.146
1.200,0.000,0.153
1.200,0.000,0.174
1.200,0.000,0.111
1.200,0.000,0.110
1.200,0.000,0.108
1.200,0.000,0.117
1.200,0.000,0.115
1.200,0.000,0.121
1.200,0.000,0.126
1.200,0.000,0.132
1.200,0.000,0.139
1.100,0.000,0.068
1.100,0.000,0.074
1.100,0.000,0.080
1.100,0.000,0.088
1.100,0.000,0.094
1.100,0.000,0.091
1.100,0.000,0.097
1.100,0.000,0.103
1.100,0.000,0.111
1.100,0.000,0.115
1.100,0.000,0.121
1.100,0.000,0.124
1.100,0.000,0.130
1.100,0.000,0.136
1.100,0.000,0.142
1.100,0.000,0.148
1.100,0.000,0.154
1.100,0.000,0.177
1.100,0.000,0.179
1.200,0.083,0.171
1.200,0.000,0.174
1.200,0.000,0.179
1.200,0.000,0.185
1.200,0.000,0.190
1.200,0.000,0.196
1.200,0.000,0.200
1.200,0.000,0.206
1.200,0.000,0.210
1.200,0.000,0.217
1.400,0.143,0.149
1.400,0.000,0.155
1.400,0.000,0.157
1.400,0.000,0.164
1.400,0.000,0.167
1.300,0.000,0.109
1.300,0.000,0.113
1.300,0.000,0.120
1.300,0.000,0.123
1.300,0.000,0.131
1.300,0.000,0.097
1.300,0.000,0.105
1.300,0.000,0.105
1.300,0.000,0.113
1.300,0.000,0.114
1.200,0.000,0.050
1.200,0.000,0.054
1.200,0.000,0.061
1.200,0.000,0.065
1.200,0.000,0.067
1.200,0.000,0.074
1.200,0.000,0.078
1.200,0.000,0.085
1.200,0.000,0.089
1.200,0.000,0.096
1.200,0.000,0.100
1.200,0.000,0.107
1.200,0.000,0.111
1.200,0.000,0.117
1.200,0.000,0.122
1.200,0.000,0.146
1.200,0.000,0.146
1.200,0.000,0.153
1.200,0.000,0.157
1.200,0.000,0.164
1.200,0.000,0.168
1.200,0.000,0.174
1.200,0.000,0.178
1.200,0.000,0.185
1.200,0.000,0.186
1.200,0.000,0.194
1.200,0.000,0.196
1.200,0.000,0.200
1.200,0.000,0.207
1.200,0.000,0.211
1.200,0.000,0.218
1.200,0.000,0.224
1.200,0.000,0.229
1.400,0.143,0.141
1.400,0.000,0.146
1.400,0.000,0.170
1.400,0.000,0.179
1.400,0.000,0.177
1.400,0.000,0.174
1.400,0.000,0.180
1.400,0.000,0.188
1.400,0.000,0.194
1.500,0.067,0.118
1.500,0.000,0.122
1.500,0.000,0.128
1.500,0.000,0.136
1.500,0.000,0.143
1.500,0.000,0.142
1.500,0.000,0.152
1.500,0.000,0.161
1.500,0.000,0.172
1.500,0.000,0.181
1.500,0.000,0.192
1.500,0.000,0.203
1.400,0.000,0.157
1.400,0.000,0.168
1.400,0.000,0.179
1.300,0.000,0.127
1.300,0.000,0.150
1.300,0.000,0.160
1.300,0.000,0.172
1.300,0.000,0.158
1.300,0.000,0.169
1.300,0.000,0.179
1.300,0.000,0.190
1.300,0.000,0.199
1.300,0.000,0.205
1.300,0.000,0.214
1.400,0.071,0.208
1.400,0.000,0.215
1.400,0.000,0.226
1.400,0.000,0.237
1.400,0.000,0.248
1.400,0.000,0.258
1.400,0.000,0.269
1.400,0.000,0.280
1.400,0.000,0.290
1.400,0.000,0.301
1.400,0.000,0.312
1.400,0.000,0.323
1.400,0.000,0.350
1.500,0.067,0.240
1.500,0.000,0.248
1.500,0.000,0.257
1.500,0.000,0.266
1.500,0.000,0.274
1.500,0.000,0.273
1.500,0.000,0.282
1.500,0.000,0.291
1.500,0.000,0.301
1.600,0.062,0.283
1.600,0.000,0.295
1.600,0.000,0.305
1.600,0.000,0.316
1.600,0.000,0.326
1.400,0.000,0.223
1.400,0.000,0.232
1.400,0.000,0.242
1.400,0.000,0.251
1.400,0.000,0.261
1.400,0.000,0.200
1.400,0.000,0.209
1.400,0.000,0.227
1.400,0.000,0.238
1.200,0.000,0.119
1.200,0.000,0.119
1.200,0.000,0.129
1.200,0.000,0.133
1.200,0.000,0.140
1.300,0.077,0.137
1.300,0.000,0.136
1.300,0.000,0.145
1.300,0.000,0.151
1.300,0.000,0.160
1.300,0.000,0.160
1.300,0.000,0.169
1.300,0.000,0.177
1.300,0.000,0.186
1.300,0.000,0.192
1.400,0.071,0.187
1.400,0.000,0.194
1.400,0.000,0.199
1.400,0.000,0.208
1.400,0.000,0.215
1.400,0.000,0.237
1.300,0.000,0.179
1.300,0.000,0.187
1.300,0.000,0.192
1.300,0.000,0.201
1.400,0.071,0.141
1.400,0.000,0.149
1.400,0.000,0.156
1.400,0.000,0.164
1.400,0.000,0.169
1.400,0.000,0.168
1.400,0.000,0.175
1.400,0.000,0.182
1.400,0.000,0.189
1.400,0.000,0.180
1.400,0.000,0.188
1.400,0.000,0.198
1.400,0.000,0.224
1.400,0.000,0.229
1.400,0.000,0.233
1.400,0.000,0.243
1.400,0.000,0.252
1.400,0.000,0.262
1.400,0.000,0.271
1.400,0.000,0.252
1.400,0.000,0.261
1.400,0.000,0.269
1.400,0.000,0.279
1.200,0.000,0.158
1.200,0.000,0.163
1.200,0.000,0.171
1.200,0.000,0.176
1.200,0.000,0.185
1.300,0.077,0.026
1.300,0.000,0.031
1.300,0.000,0.031
1.300,0.000,0.036
1.300,0.000,0.036
1.300,0.000,0.038
1.300,0.000,0.041
1.300,0.000,0.054
1.300,0.000,0.055
1.300,0.000,0.063
1.400,0.071,0.056
1.400,0.000,0.064
1.400,0.000,0.062
1.400,0.000,0.070
1.400,0.000,0.069
1.400,0.000,0.075
1.400,0.000,0.081
1.400,0.000,0.089
1.400,0.000,0.087
1.400,0.000,0.073
1.400,0.000,0.076
1.400,0.000,0.083
1.400,0.000,0.082
1.400,0.000,0.089
1.400,0.000,0.086
1.400,0.000,0.093
1.400,0.000,0.095
1.400,0.000,0.102
1.400,0.000,0.121
1.400,0.000,0.129
1.400,0.000,0.123
1.400,0.000,0.126
1.400,0.000,0.133
1.400,0.000,0.135
1.400,0.000,0.143
1.400,0.000,0.146
1.600,0.125,0.134
1.600,0.000,0.143
1.600,0.000,0.152
1.600,0.000,0.092
1.600,0.000,0.100
1.600,0.000,0.105
1.600,0.000,0.113
1.500,0.000,0.046
1.500,0.000,0.050
1.500,0.000,0.053
1.500,0.000,0.061
1.500,0.000,0.064
1.600,0.062,0.067
1.600,0.000,0.074
1.600,0.000,0.095
1.600,0.000,0.103
1.600,0.000,0.107
1.600,0.000,0.110
1.600,0.000,0.115
1.600,0.000,0.123
1.600,0.000,0.127
1.600,0.000,0.135
1.700,0.059,0.134
1.700,0.000,0.138
1.700,0.000,0.138
1.700,0.000,0.147
1.700,0.000,0.153
1.700,0.000,0.156
1.700,0.000,0.159
1.700,0.000,0.169
1.700,0.000,0.174
1.700,0.000,0.136
1.700,0.000,0.142
1.700,0.000,0.153
1.700,0.000,0.156
1.700,0.000,0.164
1.700,0.000,0.172
1.700,0.000,0.181
1.700,0.000,0.188
1.700,0.000,0.194
1.700,0.000,0.201
1.700,0.000,0.180
1.700,0.000,0.187
1.600,0.000,0.145
1.600,0.000,0.150
1.600,0.000,0.157
1.600,0.000,0.151
1.600,0.000,0.153
1.600,0.000,0.163
1.600,0.000,0.166
1.600,0.000,0.174
1.600,0.000,0.132
1.600,0.000,0.141
1.600,0.000,0.144
1.600,0.000,0.153
1.600,0.000,0.151
1.600,0.000,0.159
1.600,0.000,0.163
1.500,0.000,0.122
1.500,0.000,0.128
1.600,0.062,0.071
1.600,0.000,0.075
1.600,0.000,0.080
1.600,0.000,0.085
1.600,0.000,0.091
1.600,0.000,0.088
1.600,0.000,0.096
1.600,0.000,0.102
1.600,0.000,0.107
1.600,0.000,0.115
1.600,0.000,0.101
1.600,0.000,0.110
1.600,0.000,0.110
1.600,0.000,0.119
1.600,0.000,0.121
1.600,0.000,0.129
1.600,0.000,0.131
1.600,0.000,0.141
1.600,0.000,0.144
1.600,0.000,0.105
1.600,0.000,0.110
1.600,0.000,0.135
1.600,0.000,0.134
1.600,0.000,0.141
1.600,0.000,0.139
1.600,0.000,0.145
1.600,0.000,0.152
1.600,0.000,0.159
1.600,0.000,0.165
1.600,0.000,0.172
1.600,0.000,0.177
1.600,0.000,0.186
1.600,0.000,0.190
1.600,0.000,0.192
1.600,0.000,0.200
1.600,0.000,0.205
1.600,0.000,0.213
1.600,0.000,0.217
1.600,0.000,0.226
1.600,0.000,0.229
1.600,0.000,0.238
1.600,0.000,0.242
1.500,0.000,0.213
1.400,0.000,0.155
1.400,0.000,0.164
1.400,0.000,0.167
1.400,0.000,0.175
1.400,0.000,0.176
1.500,0.067,0.172
1.500,0.000,0.176
1.500,0.000,0.184
1.500,0.000,0.184
1.500,0.000,0.196
1.500,0.000,0.193
1.500,0.000,0.201
1.500,0.000,0.201
1.500,0.000,0.207
1.500,0.000,0.211
1.500,0.000,0.154
1.500,0.000,0.160
1.500,0.000,0.169
1.500,0.000,0.173
1.500,0.000,0.183
1.400,0.000,0.116
1.400,0.000,0.123
1.400,0.000,0.137
1.600,0.125,0.125
1.600,0.000,0.134
1.600,0.000,0.140
1.600,0.000,0.149
1.600,0.000,0.154
1.600,0.000,0.164
1.600,0.000,0.169
1.500,0.000,0.123
1.500,0.000,0.127
1.500,0.000,0.136
1.500,0.000,0.140
1.500,0.000,0.148
1.500,0.000,0.153
1.500,0.000,0.162
1.500,0.000,0.167
1.500,0.000,0.176
1.400,0.000,0.121
1.400,0.000,0.130
1.400,0.000,0.133
1.400,0.000,0.142
1.400,0.000,0.145
1.500,0.067,0.150
1.500,0.000,0.158
1.500,0.000,0.161
1.500,0.000,0.169
1.500,0.000,0.172
1.500,0.000,0.182
1.500,0.000,0.186
1.500,0.000,0.196
1.500,0.000,0.201
1.600,0.062,0.197
1.600,0.000,0.202
1.600,0.000,0.211
1.600,0.000,0.219
1.600,0.000,0.229
1.600,0.000,0.231
1.600,0.000,0.242
1.600,0.000,0.247
1.600,0.000,0.256
1.600,0.000,0.264
